ERROR_CODE,MODEL_NAME,PAIR_REPAIRING,MATERIAL_REPAIR_SAME_TIME,COUNT,PROBABILITY
6C94,FDQ51,組合,LCD BEZEL__LCD COVER,3,0.6
6C94,FDQ51,組合,LCD COVER__THERMAL SHELF,2,0.4
6C95,FDQ51,單一,LCD COVER,2,0.6666666666666666
6C95,FDQ51,單一,LCD BEZEL,1,0.3333333333333333
6C96,FDQ51,單一,LCD COVER,21,0.9130434782608695
6C96,FDQ51,單一,LCD BEZEL,1,0.043478260869565216
6C96,FDQ51,單一,THERMAL SHELF,1,0.043478260869565216
6C96,FDQ51,組合,CAMERA__LCD COVER__MB__THERMAL,1,1.0
6C97,FDQ51,單一,LCD COVER,13,0.9285714285714286
6C97,FDQ51,單一,EDP CABLE,1,0.07142857142857142
6C97,FDQ51,組合,LCD COVER__THERMAL SHELF,1,1.0
6C98,FDQ51,單一,LCD COVER,4,1.0
6C99,FDQ51,單一,LCD COVER,18,1.0
6C99,FDQ51,組合,LCD COVER__THERMAL SHELF,1,0.5
6C99,FDQ51,組合,LCD BEZEL__LCD COVER,1,0.5
6K05,FDQ51,單一,KB,5,0.8333333333333334
6K05,FDQ51,單一,BIG DOOR,1,0.16666666666666666
6K05,FDQ51,組合,HDD__KB,1,1.0
6K06,FDQ51,單一,UPPER,1,1.0
6L11,FDQ51,單一,IO/B,1,0.5
6L11,FDQ51,單一,MB,1,0.5
6L18,FDQ51,單一,BIG DOOR,6,0.6
6L18,FDQ51,單一,THERMAL SHELF,3,0.3
6L18,FDQ51,單一,BOTTOM DOOR,1,0.1
6L21,FDQ51,單一,LCD COVER,1,1.0
6M01,FDQ51,組合,MB__THERMAL,1,0.5
6M01,FDQ51,組合,EDP CABLE__LCD PANEL__MB,1,0.5
6M02,FDQ51,單一,MB,5,0.5
6M02,FDQ51,單一,THERMAL,2,0.2
6M02,FDQ51,單一,LAN_S/B,2,0.2
6M02,FDQ51,單一,IO/B,1,0.1
6M02,FDQ51,組合,MB__THERMAL,2,1.0
6Q01,FDQ51,單一,UPPER,1,1.0
6Q08,FDQ51,單一,THERMAL,11,0.9166666666666666
6Q08,FDQ51,單一,LCD PANEL,1,0.08333333333333333
6Q16,FDQ51,單一,BIG DOOR,7,0.6363636363636364
6Q16,FDQ51,單一,BOTTOM DOOR,3,0.2727272727272727
6Q16,FDQ51,單一,THERMAL SHELF,1,0.09090909090909091
6Q16,FDQ51,組合,BIG DOOR__UPPER,1,1.0
6Q17,FDQ51,單一,BIG DOOR,1,1.0
6Q18,FDQ51,單一,BOTTOM DOOR,1,1.0
6Q25,FDQ51,單一,ANTENNA,2,0.25
6Q25,FDQ51,單一,UPPER,2,0.25
6Q25,FDQ51,單一,THERMAL SHELF,2,0.25
6Q25,FDQ51,單一,LCD COVER,1,0.125
6Q25,FDQ51,單一,LAN_S/B,1,0.125
6Q27,FDQ51,單一,ANTENNA,6,0.5454545454545454
6Q27,FDQ51,單一,THERMAL,4,0.36363636363636365
6Q27,FDQ51,單一,KB,1,0.09090909090909091
6Q29,FDQ51,單一,IO/B,1,1.0
6Q29,FDQ51,組合,MB__THERMAL,1,1.0
6Q30,FDQ51,單一,BOTTOM DOOR,1,1.0
6Q31,FDQ51,單一,BIG DOOR,1,1.0
6Q38,FDQ51,單一,UPPER,1,1.0
6U04,FDQ51,單一,BRK,3,0.6
6U04,FDQ51,單一,TOUCH PAD,2,0.4
6U04,FDQ51,組合,MCU/B__TOUCH PAD,1,1.0
6U05,FDQ51,單一,THERMAL SHELF,1,1.0
6U07,FDQ51,單一,MB,1,0.5
6U07,FDQ51,單一,LAN_S/B,1,0.5
6U10,FDQ51,單一,UPPER,4,1.0
6U12,FDQ51,單一,UPPER,13,0.8666666666666667
6U12,FDQ51,單一,LCD COVER,2,0.13333333333333333
6U12,FDQ51,組合,MB__THERMAL__THERMAL SHELF__UPPER,1,0.2
6U12,FDQ51,組合,LCD PANEL__UPPER,1,0.2
6U12,FDQ51,組合,LAN_S/B__MB__UPPER,1,0.2
6U12,FDQ51,組合,LAN_S/B__MB__THERMAL,1,0.2
6U12,FDQ51,組合,KB__UPPER,1,0.2
6U18,FDQ51,單一,UPPER,1,1.0
6U22,FDQ51,單一,BIG DOOR,1,1.0
6U23,FDQ51,單一,UPPER,1,1.0
6U26,FDQ51,單一,UPPER,3,1.0
6U30,FDQ51,單一,TOUCH PAD,1,0.5
6U30,FDQ51,單一,BRK,1,0.5
6U35,FDQ51,單一,UPPER,7,0.875
6U35,FDQ51,單一,EDP CABLE,1,0.125
6U35,FDQ51,組合,KB__THERMAL SHELF__UPPER,1,1.0
6U43,FDQ51,單一,THERMAL,1,0.5
6U43,FDQ51,單一,MB,1,0.5
6U44,FDQ51,單一,THERMAL,3,1.0
6U49,FDQ51,單一,BIG DOOR,1,1.0
6U50,FDQ51,單一,MB,1,0.5
6U50,FDQ51,單一,LAN_S/B,1,0.5
6U50,FDQ51,組合,LAN_S/B__MB,1,1.0
6U53,FDQ51,單一,UPPER,8,1.0
6U53,FDQ51,組合,BIG DOOR__UPPER,1,1.0
6U54,FDQ51,單一,UPPER,1,1.0
6U55,FDQ51,單一,UPPER,4,1.0
6U91,FDQ51,單一,UPPER,10,0.9090909090909091
6U91,FDQ51,單一,LCD COVER,1,0.09090909090909091
6U91,FDQ51,組合,LAN_S/B__UPPER,1,0.5
6U91,FDQ51,組合,BIG DOOR__KB__UPPER,1,0.5
6U92,FDQ51,單一,UPPER,3,1.0
6U93,FDQ51,單一,UPPER,22,0.9166666666666666
6U93,FDQ51,單一,LCD COVER,2,0.08333333333333333
6U93,FDQ51,組合,THERMAL SHELF__UPPER,2,1.0
6U94,FDQ51,單一,UPPER,3,1.0
6U94,FDQ51,組合,THERMAL SHELF__UPPER,1,0.3333333333333333
6U94,FDQ51,組合,LAN_S/B__UPPER,1,0.3333333333333333
6U94,FDQ51,組合,BIG DOOR__UPPER,1,0.3333333333333333
6U95,FDQ51,單一,UPPER,2,1.0
6U96,FDQ51,單一,UPPER,13,0.9285714285714286
6U96,FDQ51,單一,MB,1,0.07142857142857142
6U97,FDQ51,單一,UPPER,16,1.0
6U97,FDQ51,組合,LAN_S/B__UPPER,1,0.5
6U97,FDQ51,組合,THERMAL SHELF__UPPER,1,0.5
6U98,FDQ51,單一,UPPER,2,1.0
6U99,FDQ51,單一,UPPER,21,0.875
6U99,FDQ51,單一,THERMAL SHELF,1,0.041666666666666664
6U99,FDQ51,單一,LCD COVER,1,0.041666666666666664
6U99,FDQ51,單一,CABLE,1,0.041666666666666664
6W01,FDQ51,單一,ANTENNA,6,1.0
S013,FDQ51,單一,MB,1,1.0
4A01,FDQ70,單一,MB,4,0.5
4A01,FDQ70,單一,VGA/B,3,0.375
4A01,FDQ70,單一,LCD PANEL,1,0.125
4A01,FDQ70,組合,EDP CABLE__MB,1,0.3333333333333333
4A01,FDQ70,組合,EDP CABLE__LCD PANEL__MB__VGA/B,1,0.3333333333333333
4A01,FDQ70,組合,EDP CABLE__F BEAM__MB__VGA/B,1,0.3333333333333333
4A03,FDQ70,單一,MB,12,0.9230769230769231
4A03,FDQ70,單一,VGA/B,1,0.07692307692307693
4A03,FDQ70,組合,MB__VGA/B,4,0.36363636363636365
4A03,FDQ70,組合,MB__SC/B,1,0.09090909090909091
4A03,FDQ70,組合,PWR/B__VGA/B,1,0.09090909090909091
4A03,FDQ70,組合,FFC__MB,1,0.09090909090909091
4A03,FDQ70,組合,F BEAM__MB__VGA/B,1,0.09090909090909091
4A03,FDQ70,組合,CAMERA__MB__VGA/B,1,0.09090909090909091
4A03,FDQ70,組合,AUDIO/B__VGA/B,1,0.09090909090909091
4A03,FDQ70,組合,AUDIO/B__AUDIO/B CABLE__MB,1,0.09090909090909091
4A04,FDQ70,單一,BATT,1,1.0
4A05,FDQ70,單一,MB,2,1.0
4A05,FDQ70,組合,MB__THERMAL,1,0.5
4A05,FDQ70,組合,CABLE__MB,1,0.5
4A06,FDQ70,單一,MB,1,1.0
4A07,FDQ70,單一,MB,8,0.6153846153846154
4A07,FDQ70,單一,LCD PANEL,2,0.15384615384615385
4A07,FDQ70,單一,VGA/B,2,0.15384615384615385
4A07,FDQ70,單一,BIG DOOR,1,0.07692307692307693
4A07,FDQ70,組合,MB__VGA/B,6,0.5
4A07,FDQ70,組合,LCD PANEL__MB,2,0.16666666666666666
4A07,FDQ70,組合,EDP CABLE__MB,1,0.08333333333333333
4A07,FDQ70,組合,EDP CABLE__F BEAM__MB__THERMAL,1,0.08333333333333333
4A07,FDQ70,組合,BATT__F BEAM__MB__VGA/B,1,0.08333333333333333
4A07,FDQ70,組合,BATT__EDP CABLE__MB__VGA/B,1,0.08333333333333333
4A08,FDQ70,單一,MB,3,1.0
4A09,FDQ70,單一,MB,3,1.0
4A09,FDQ70,組合,MB__THERMAL,1,1.0
4B01,FDQ70,單一,KB,4,0.8
4B01,FDQ70,單一,AUDIO/B,1,0.2
4B01,FDQ70,組合,KB__MB,1,0.5
4B01,FDQ70,組合,AUDIO/B__KB,1,0.5
4B04,FDQ70,單一,MB,1,0.5
4B04,FDQ70,單一,KB,1,0.5
4B06,FDQ70,單一,MB,1,1.0
4B07,FDQ70,單一,TP BUTTON,1,0.5
4B07,FDQ70,單一,MB,1,0.5
4B09,FDQ70,單一,TP BUTTON,1,1.0
4B14,FDQ70,單一,MB,1,0.5
4B14,FDQ70,單一,THERMAL,1,0.5
4B16,FDQ70,單一,AUDIO/B CABLE,1,1.0
4B28,FDQ70,組合,RAM__VGA/B,1,0.5
4B28,FDQ70,組合,MB__THERMAL,1,0.5
4C01,FDQ70,單一,LCD PANEL,2,1.0
4C02,FDQ70,單一,LCD PANEL,2,1.0
4C03,FDQ70,單一,LCD PANEL,5,0.5555555555555556
4C03,FDQ70,單一,VGA/B,2,0.2222222222222222
4C03,FDQ70,單一,EDP CABLE,1,0.1111111111111111
4C03,FDQ70,單一,MB,1,0.1111111111111111
4C09,FDQ70,組合,MB__VGA/B,1,1.0
4D01,FDQ70,單一,VGA/B,1,0.5
4D01,FDQ70,單一,MB,1,0.5
4D03,FDQ70,單一,VGA/B,1,1.0
4D04,FDQ70,單一,VGA/B,1,1.0
4D04,FDQ70,組合,MB__VGA/B,1,1.0
4D09,FDQ70,單一,FFC,1,0.5
4D09,FDQ70,單一,CAMERA,1,0.5
4D09,FDQ70,組合,ANTENNA__CAMERA,1,1.0
4D10,FDQ70,單一,MB,1,1.0
4D11,FDQ70,單一,MB,4,0.8
4D11,FDQ70,單一,VGA/B,1,0.2
4D11,FDQ70,組合,MB__VGA/B,2,0.6666666666666666
4D11,FDQ70,組合,CPU__MB__VGA/B,1,0.3333333333333333
4D39,FDQ70,單一,MODULE,2,1.0
4E01,FDQ70,單一,MB,1,1.0
4E02,FDQ70,單一,MB,7,1.0
4E02,FDQ70,組合,FFC__MB,1,0.3333333333333333
4E02,FDQ70,組合,BATT__MB,1,0.3333333333333333
4E02,FDQ70,組合,AUDIO/B__MB,1,0.3333333333333333
4E03,FDQ70,單一,MB,4,1.0
4E04,FDQ70,單一,MB,4,1.0
4E09,FDQ70,單一,MB,2,1.0
4F05,FDQ70,組合,AUDIO/B__MB,1,1.0
4F08,FDQ70,單一,KB,30,0.9375
4F08,FDQ70,單一,AUDIO/B,1,0.03125
4F08,FDQ70,單一,AUDIO/B CABLE,1,0.03125
4F08,FDQ70,組合,FFC__KB,2,0.4
4F08,FDQ70,組合,AUDIO/B__KB,1,0.2
4F08,FDQ70,組合,KB__MB,1,0.2
4F08,FDQ70,組合,AUDIO/B CABLE__KB__MB,1,0.2
4F13,FDQ70,單一,MB,1,0.5
4F13,FDQ70,單一,FFC,1,0.5
4F15,FDQ70,組合,FFC__MB,1,1.0
4F23,FDQ70,組合,AUDIO/B__KB__MB__THERMAL,1,0.5
4F23,FDQ70,組合,FFC__KB,1,0.5
4G01,FDQ70,單一,SPEAKER,1,0.5
4G01,FDQ70,單一,AUDIO/B,1,0.5
4G02,FDQ70,單一,AUDIO/B,1,1.0
4G02,FDQ70,組合,CAMERA__FFC__MODULE__THERMAL,1,1.0
4G03,FDQ70,單一,MB,2,0.25
4G03,FDQ70,單一,CAMERA,2,0.25
4G03,FDQ70,單一,AUDIO/B CABLE,1,0.125
4G03,FDQ70,單一,VGA/B,1,0.125
4G03,FDQ70,單一,FFC,1,0.125
4G03,FDQ70,單一,EDP CABLE,1,0.125
4G03,FDQ70,組合,CAMERA__VGA/B,1,0.2
4G03,FDQ70,組合,CAMERA__FFC,1,0.2
4G03,FDQ70,組合,CAMERA__EDP CABLE__MB,1,0.2
4G03,FDQ70,組合,AUDIO/B CABLE__MB,1,0.2
4G03,FDQ70,組合,AUDIO/B CABLE__EDP CABLE,1,0.2
4G05,FDQ70,組合,AUDIO/B__AUDIO/B CABLE,1,1.0
4H03,FDQ70,單一,VGA/B,1,0.5
4H03,FDQ70,單一,MB,1,0.5
4H03,FDQ70,組合,MB__VGA/B,2,1.0
4H05,FDQ70,單一,WLAN,1,0.3333333333333333
4H05,FDQ70,單一,MB,1,0.3333333333333333
4H05,FDQ70,單一,LCD PANEL,1,0.3333333333333333
4H06,FDQ70,單一,MB,1,1.0
4H09,FDQ70,單一,VGA/B,3,0.75
4H09,FDQ70,單一,MB,1,0.25
4H70,FDQ70,單一,WLAN,1,1.0
4H76,FDQ70,單一,MB,1,1.0
4I02,FDQ70,單一,MB,1,0.3333333333333333
4I02,FDQ70,單一,HDD,1,0.3333333333333333
4I02,FDQ70,單一,AUDIO/B,1,0.3333333333333333
4I04,FDQ70,單一,MB,2,1.0
4I05,FDQ70,單一,VGA/B,1,1.0
4I07,FDQ70,單一,VGA/B,1,0.5
4I07,FDQ70,單一,MB,1,0.5
4I09,FDQ70,單一,MB,1,1.0
4I09,FDQ70,組合,F BEAM__THERMAL__VGA/B,1,0.5
4I09,FDQ70,組合,MB__VGA/B,1,0.5
4I18,FDQ70,單一,HDD,1,1.0
4I18,FDQ70,組合,F BEAM__HDD__MB,1,1.0
4I35,FDQ70,單一,MB,1,1.0
4I35,FDQ70,組合,MB__VGA/B,1,1.0
4I37,FDQ70,單一,MB,1,1.0
4I48,FDQ70,單一,MB,1,1.0
4I49,FDQ70,單一,SSD/B,2,0.6666666666666666
4I49,FDQ70,單一,MB,1,0.3333333333333333
4I49,FDQ70,組合,HDD__MB,1,1.0
4J02,FDQ70,單一,AUDIO/B CABLE,3,0.6
4J02,FDQ70,單一,MB,1,0.2
4J02,FDQ70,單一,EDP CABLE,1,0.2
6A04,FDQ70,單一,LCD PANEL,10,1.0
6A17,FDQ70,單一,LCD PANEL,1,1.0
6A92,FDQ70,單一,THERMAL SHELF,1,0.5
6A92,FDQ70,單一,LCD PANEL,1,0.5
6A93,FDQ70,單一,LCD PANEL,1,1.0
6A97,FDQ70,單一,LCD PANEL,1,1.0
6B14,FDQ70,單一,THERMAL SHELF,11,0.8461538461538461
6B14,FDQ70,單一,MB,1,0.07692307692307693
6B14,FDQ70,單一,UPPER,1,0.07692307692307693
6B14,FDQ70,組合,BIG DOOR__THERMAL SHELF,1,1.0
6B15,FDQ70,單一,THERMAL SHELF,1,1.0
6C03,FDQ70,單一,LCD COVER,4,1.0
6C12,FDQ70,單一,LCD COVER,4,1.0
6C15,FDQ70,單一,LCD COVER,2,1.0
6C16,FDQ70,單一,FFC,1,1.0
6C21,FDQ70,組合,LCD COVER__MB__VGA/B,1,1.0
6C91,FDQ70,單一,LCD COVER,11,1.0
6C93,FDQ70,單一,LCD COVER,8,1.0
6C94,FDQ70,單一,LCD COVER,5,1.0
6C96,FDQ70,單一,LCD COVER,3,1.0
6C97,FDQ70,單一,LCD COVER,6,0.75
6C97,FDQ70,單一,THERMAL,1,0.125
6C97,FDQ70,單一,UPPER,1,0.125
6C98,FDQ70,單一,LCD COVER,2,1.0
6C98,FDQ70,組合,CAMERA__LCD COVER,1,1.0
6C99,FDQ70,單一,LCD COVER,7,0.875
6C99,FDQ70,單一,BEZEL,1,0.125
6C99,FDQ70,組合,BEZEL__LCD COVER,1,1.0
6L07,FDQ70,單一,THERMAL SHELF,1,1.0
6L18,FDQ70,單一,THERMAL SHELF,2,0.6666666666666666
6L18,FDQ70,單一,BIG DOOR,1,0.3333333333333333
6M02,FDQ70,單一,MB,1,1.0
6M02,FDQ70,組合,MB__RAM,1,1.0
6Q08,FDQ70,單一,THERMAL,3,1.0
6Q08,FDQ70,組合,EDP CABLE__THERMAL,1,1.0
6Q16,FDQ70,單一,BIG DOOR,3,1.0
6Q27,FDQ70,單一,ANTENNA,2,0.3333333333333333
6Q27,FDQ70,單一,EDP CABLE,1,0.16666666666666666
6Q27,FDQ70,單一,THERMAL,1,0.16666666666666666
6Q27,FDQ70,單一,KB,1,0.16666666666666666
6Q27,FDQ70,單一,FFC,1,0.16666666666666666
6Q29,FDQ70,組合,RAM__THERMAL,1,1.0
6Q31,FDQ70,單一,BIG DOOR,1,1.0
6U05,FDQ70,單一,THERMAL,1,1.0
6U10,FDQ70,單一,UPPER,4,1.0
6U11,FDQ70,單一,MB,1,1.0
6U12,FDQ70,單一,UPPER,2,1.0
6U26,FDQ70,單一,UPPER,1,1.0
6U30,FDQ70,單一,TP BUTTON,2,1.0
6U54,FDQ70,單一,UPPER,1,1.0
6U91,FDQ70,單一,UPPER,9,0.9
6U91,FDQ70,單一,BIG DOOR,1,0.1
6U91,FDQ70,組合,UPPER__WLAN,1,1.0
6U93,FDQ70,單一,UPPER,6,1.0
6U94,FDQ70,單一,UPPER,5,0.7142857142857143
6U94,FDQ70,單一,THERMAL SHELF,1,0.14285714285714285
6U94,FDQ70,單一,LCD COVER,1,0.14285714285714285
6U96,FDQ70,單一,UPPER,4,0.8
6U96,FDQ70,單一,BIG DOOR,1,0.2
6U97,FDQ70,單一,UPPER,9,1.0
6U97,FDQ70,組合,SPEAKER__UPPER,1,1.0
6U98,FDQ70,單一,UPPER,1,1.0
6U99,FDQ70,單一,UPPER,8,0.8888888888888888
6U99,FDQ70,單一,BIG DOOR,1,0.1111111111111111
S013,FDQ70,單一,VGA/B,1,0.5
S013,FDQ70,單一,MB,1,0.5
4A01,FDQ71,單一,MB,34,0.918918918918919
4A01,FDQ71,單一,EDP CABLE,3,0.08108108108108109
4A01,FDQ71,組合,EDP CABLE__LCD PANEL__MB,4,0.2857142857142857
4A01,FDQ71,組合,EDP CABLE__MB,3,0.21428571428571427
4A01,FDQ71,組合,MB__THERMAL,2,0.14285714285714285
4A01,FDQ71,組合,LCD PANEL__MB,2,0.14285714285714285
4A01,FDQ71,組合,IO/B__MB,1,0.07142857142857142
4A01,FDQ71,組合,FFC__IO/B__THERMAL,1,0.07142857142857142
4A01,FDQ71,組合,EDP CABLE__IO/B,1,0.07142857142857142
4A03,FDQ71,單一,MB,62,0.7380952380952381
4A03,FDQ71,單一,IO/B,12,0.14285714285714285
4A03,FDQ71,單一,THERMAL,6,0.07142857142857142
4A03,FDQ71,單一,LAN_S/B,2,0.023809523809523808
4A03,FDQ71,單一,BATT,1,0.011904761904761904
4A03,FDQ71,單一,BATTERY CABLE,1,0.011904761904761904
4A03,FDQ71,組合,IO/B__MB,6,0.20689655172413793
4A03,FDQ71,組合,LAN_S/B__MB,4,0.13793103448275862
4A03,FDQ71,組合,MB__THERMAL,4,0.13793103448275862
4A03,FDQ71,組合,IO/B__THERMAL,2,0.06896551724137931
4A03,FDQ71,組合,EDP CABLE__MB,2,0.06896551724137931
4A03,FDQ71,組合,IO/B__MB__THERMAL,2,0.06896551724137931
4A03,FDQ71,組合,EDP CABLE__THERMAL,1,0.034482758620689655
4A03,FDQ71,組合,FFC__LAN_S/B__MB,1,0.034482758620689655
4A03,FDQ71,組合,LAN_S/B__LCD BEZEL__MB,1,0.034482758620689655
4A03,FDQ71,組合,EDP CABLE__LCD PANEL,1,0.034482758620689655
4A03,FDQ71,組合,LAN_S/B__THERMAL,1,0.034482758620689655
4A03,FDQ71,組合,BATT__MB__THERMAL,1,0.034482758620689655
4A03,FDQ71,組合,EDP CABLE__IO/B__MB,1,0.034482758620689655
4A03,FDQ71,組合,BATT__MB,1,0.034482758620689655
4A03,FDQ71,組合,MB__MCU/B,1,0.034482758620689655
4A04,FDQ71,單一,MB,6,0.8571428571428571
4A04,FDQ71,單一,BATT,1,0.14285714285714285
4A04,FDQ71,組合,MB__THERMAL,1,0.3333333333333333
4A04,FDQ71,組合,BATT__MCU/B,1,0.3333333333333333
4A04,FDQ71,組合,BATT__MB,1,0.3333333333333333
4A05,FDQ71,單一,MB,11,0.8461538461538461
4A05,FDQ71,單一,IO/B,1,0.07692307692307693
4A05,FDQ71,單一,MCU/B,1,0.07692307692307693
4A05,FDQ71,組合,MB__THERMAL,3,0.6
4A05,FDQ71,組合,EDP CABLE__THERMAL,1,0.2
4A05,FDQ71,組合,IO/B__MB__THERMAL,1,0.2
4A06,FDQ71,單一,MB,6,0.8571428571428571
4A06,FDQ71,單一,THERMAL,1,0.14285714285714285
4A06,FDQ71,組合,MB__THERMAL,2,1.0
4A07,FDQ71,單一,MB,31,0.7380952380952381
4A07,FDQ71,單一,LCD PANEL,3,0.07142857142857142
4A07,FDQ71,單一,EDP CABLE,3,0.07142857142857142
4A07,FDQ71,單一,THERMAL,2,0.047619047619047616
4A07,FDQ71,單一,IO/B,2,0.047619047619047616
4A07,FDQ71,單一,HINGE,1,0.023809523809523808
4A07,FDQ71,組合,MB__THERMAL,9,0.4090909090909091
4A07,FDQ71,組合,LCD PANEL__MB,3,0.13636363636363635
4A07,FDQ71,組合,EDP CABLE__LCD PANEL,2,0.09090909090909091
4A07,FDQ71,組合,EDP CABLE__MB,2,0.09090909090909091
4A07,FDQ71,組合,EDP CABLE__LCD BEZEL__MB,1,0.045454545454545456
4A07,FDQ71,組合,EDP CABLE__LCD PANEL__MB,1,0.045454545454545456
4A07,FDQ71,組合,DC IN CABLE__EDP CABLE__LCD PANEL__MB__THERMAL,1,0.045454545454545456
4A07,FDQ71,組合,LCD PANEL__MB__THERMAL,1,0.045454545454545456
4A07,FDQ71,組合,THERMAL__TP SUPPORT,1,0.045454545454545456
4A07,FDQ71,組合,BATT__MB,1,0.045454545454545456
4A08,FDQ71,單一,MB,1,1.0
4A09,FDQ71,單一,MB,6,0.46153846153846156
4A09,FDQ71,單一,HDD,3,0.23076923076923078
4A09,FDQ71,單一,CAMERA,1,0.07692307692307693
4A09,FDQ71,單一,IO/B,1,0.07692307692307693
4A09,FDQ71,單一,LAN_S/B,1,0.07692307692307693
4A09,FDQ71,單一,FFC,1,0.07692307692307693
4A09,FDQ71,組合,MB__THERMAL,4,0.3076923076923077
4A09,FDQ71,組合,IO/B__MB,2,0.15384615384615385
4A09,FDQ71,組合,LAN_S/B__MB,2,0.15384615384615385
4A09,FDQ71,組合,IO/B__LAN_S/B,1,0.07692307692307693
4A09,FDQ71,組合,IO/B__MB__THERMAL,1,0.07692307692307693
4A09,FDQ71,組合,LAN_S/B__MB__THERMAL,1,0.07692307692307693
4A09,FDQ71,組合,HDD__MB,1,0.07692307692307693
4A09,FDQ71,組合,HDD__IO/B,1,0.07692307692307693
4A10,FDQ71,單一,MB,3,1.0
4A11,FDQ71,組合,LAN_S/B__MB,1,1.0
4A12,FDQ71,單一,MB,1,1.0
4B01,FDQ71,單一,KB,10,0.38461538461538464
4B01,FDQ71,單一,MB,7,0.2692307692307692
4B01,FDQ71,單一,MCU/B,5,0.19230769230769232
4B01,FDQ71,單一,IO/B,2,0.07692307692307693
4B01,FDQ71,單一,FFC,1,0.038461538461538464
4B01,FDQ71,單一,THERMAL,1,0.038461538461538464
4B01,FDQ71,組合,FFC__KB__MB,1,0.2
4B01,FDQ71,組合,FFC__MB,1,0.2
4B01,FDQ71,組合,KB__MCU/B,1,0.2
4B01,FDQ71,組合,MB__MCU/B,1,0.2
4B01,FDQ71,組合,MB__SPK,1,0.2
4B06,FDQ71,單一,TOUCH PAD,5,0.45454545454545453
4B06,FDQ71,單一,MB,3,0.2727272727272727
4B06,FDQ71,單一,FFC,2,0.18181818181818182
4B06,FDQ71,單一,TP SUPPORT,1,0.09090909090909091
4B06,FDQ71,組合,FFC__MB__TOUCH PAD,1,0.5
4B06,FDQ71,組合,FFC__MB,1,0.5
4B07,FDQ71,單一,TOUCH PAD,2,0.6666666666666666
4B07,FDQ71,單一,TP SUPPORT,1,0.3333333333333333
4B08,FDQ71,單一,TOUCH PAD,3,0.75
4B08,FDQ71,單一,UPPER,1,0.25
4B12,FDQ71,單一,MB,16,0.7619047619047619
4B12,FDQ71,單一,EDP CABLE,3,0.14285714285714285
4B12,FDQ71,單一,THERMAL,2,0.09523809523809523
4B12,FDQ71,組合,EDP CABLE__MB,4,0.6666666666666666
4B12,FDQ71,組合,LAN_S/B__MB,1,0.16666666666666666
4B12,FDQ71,組合,MB__MCU/B,1,0.16666666666666666
4B14,FDQ71,單一,THERMAL,6,0.8571428571428571
4B14,FDQ71,單一,MB,1,0.14285714285714285
4B14,FDQ71,組合,MB__THERMAL,8,1.0
4B15,FDQ71,單一,THERMAL,1,1.0
4B16,FDQ71,單一,MB,5,0.625
4B16,FDQ71,單一,IO/B,3,0.375
4B16,FDQ71,組合,MB__MCU/B,1,1.0
4B28,FDQ71,單一,HDD,2,0.6666666666666666
4B28,FDQ71,單一,MB,1,0.3333333333333333
4B28,FDQ71,組合,MB__THERMAL,1,1.0
4C01,FDQ71,單一,LCD PANEL,8,1.0
4C03,FDQ71,單一,LCD PANEL,25,0.7575757575757576
4C03,FDQ71,單一,MB,4,0.12121212121212122
4C03,FDQ71,單一,EDP CABLE,3,0.09090909090909091
4C03,FDQ71,單一,LCD COVER,1,0.030303030303030304
4C03,FDQ71,組合,EDP CABLE__LCD PANEL,1,1.0
4C04,FDQ71,單一,MB,2,1.0
4C04,FDQ71,組合,EDP CABLE__LCD PANEL,1,1.0
4C06,FDQ71,單一,LCD PANEL,6,0.46153846153846156
4C06,FDQ71,單一,MB,3,0.23076923076923078
4C06,FDQ71,單一,EDP CABLE,3,0.23076923076923078
4C06,FDQ71,單一,LCD BEZEL,1,0.07692307692307693
4C06,FDQ71,組合,EDP CABLE__LCD PANEL,3,0.6
4C06,FDQ71,組合,EDP CABLE__LCD PANEL__MB,1,0.2
4C06,FDQ71,組合,LCD PANEL__MB,1,0.2
4C07,FDQ71,單一,LCD PANEL,1,1.0
4C09,FDQ71,單一,MB,3,0.6
4C09,FDQ71,單一,THERMAL,1,0.2
4C09,FDQ71,單一,LCD PANEL,1,0.2
4C09,FDQ71,組合,EDP CABLE__LCD PANEL,1,0.5
4C09,FDQ71,組合,MB__THERMAL,1,0.5
4D01,FDQ71,單一,MB,8,1.0
4D01,FDQ71,組合,MB__THERMAL,1,1.0
4D03,FDQ71,單一,MB,5,1.0
4D04,FDQ71,單一,MB,31,1.0
4D04,FDQ71,組合,MB__THERMAL,9,0.9
4D04,FDQ71,組合,IO/B__MB__THERMAL,1,0.1
4D07,FDQ71,單一,MB,4,1.0
4D08,FDQ71,單一,MB,4,1.0
4D09,FDQ71,單一,MB,15,0.625
4D09,FDQ71,單一,CAMERA,4,0.16666666666666666
4D09,FDQ71,單一,EDP CABLE,3,0.125
4D09,FDQ71,單一,FFC,1,0.041666666666666664
4D09,FDQ71,單一,THERMAL,1,0.041666666666666664
4D09,FDQ71,組合,CAMERA__EDP CABLE__FFC__MB,2,0.18181818181818182
4D09,FDQ71,組合,CAMERA__MB,2,0.18181818181818182
4D09,FDQ71,組合,CAMERA__EDP CABLE,2,0.18181818181818182
4D09,FDQ71,組合,CAMERA__EDP CABLE__MB,1,0.09090909090909091
4D09,FDQ71,組合,EDP CABLE__FFC,1,0.09090909090909091
4D09,FDQ71,組合,EDP CABLE__FFC__MB,1,0.09090909090909091
